propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,externalReference,floor,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
98831488,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/be/e8/1025230804.jpg,16,700.0,flat,rent,35.0,False,1,1,Paseo de Santa María de la Cabeza,Madrid,Madrid,es,40.4001572,-3.6978897,False,https://www.idealista.com/inmueble/98831488/,1894,"Excelente ubicación, metro, bus, supermercados, Mercado Santa Maria de la cabeza Salida m30 en vehículo junto a la vivienda, Madrid Río, Pasillo Verde Primera planta interior con mucha luz natural, cuantos quisiéramos Totalmente reformado, aislamiento puente térmico y climalit Electrodomésticos, radiadores calor azul, termo agua caliente Dormitorio muy amplio con gran armario empotrado Ideal pareja o uno, una sol@.",False,good,False,20.0,{'typology': 'flat'},"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Piso en Paseo de Santa María de la Cabeza'}",False,False,False,False,False,False,,1,Arganzuela,Palos de Moguer,False,,,
98563016,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/cf/71/1016468707.jpg,15,700.0,flat,rent,43.0,True,1,1,LUIS FEITO,Madrid,Madrid,es,40.3924838,-3.7449843,False,https://www.idealista.com/inmueble/98563016/,4442,"Se alquila apartamento amueblado de 43 m2 en la mejor zona del Barrio Aluche/Carabanchel, perteneciente al distrito Latina, junto a Hospital Gómez Ulla, listo para entrar a vivir. No válido para estudiantes. Ocupación máxima dos personas. No se admiten ni permiten mascotas.  Segundo piso con ascensor. Consta de salón luminoso, un dormitorio con gran armario empotrado, baño con plato de ducha equipada con sistema hidromasaje, cocina amueblada y equipada con electrodomésticos. Plaza de garaje opcional para vehículo pequeño(incremento 70,00. -€ precio arrendamiento). Construcción año 2000.  Muebles y sofás de alta calidad (no muebles de marca sueca). Aire acondicionado bomba de calor / frio. Agua caliente termo eléctrico. Persiana de salón eléctrica. Toldo en salón. Todos los servicios a pocos minutos caminando. Metro: Carpetana (línea 6), Carabanchel (línea 5), Vista Alegre (línea 5). Bus (servicio diurno): 17, 25, 31, 35, 55, 119. Bus (servicio nocturno): L5, L6-C1, L6-C2, N16, N17, N18. Requisitos: contrato laboral indefinido de más de un año o funcionario/a, tres últimas nóminas y que el alquiler no supere el 33% de los ingresos netos mensuales necesario para gestión seguro impago. Un mes de fianza, un mes de garantía personal, mes en curso y honorarios profesional (un mes de renta más 21% I. V. A. ).",True,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en LUIS FEITO'}",False,False,False,False,False,False,LF,2,Latina,Aluche,True,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
98642853,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/5d/62/1019022561.jpg,7,650.0,flat,rent,60.0,True,2,1,"Calle del Hachero, 6",Madrid,Madrid,es,40.3913672,-3.669951,True,https://www.idealista.com/inmueble/98642853/,3985,Piso exterior a estrenar! Imprescindible nomina y solvencia! Whatsapp: 695-64-81-84 Abstenerse sino cumplen requisitos.,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle del Hachero, 6'}",False,False,False,False,False,False,,1,Puente de Vallecas,San Diego,False,,,
98565606,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/55/d8/1016561747.jpg,15,650.0,chalet,rent,206.0,False,3,1,Aldea del Fresno,Madrid,Aldea del Fresno,es,40.3220018,-4.1977733,False,https://www.idealista.com/inmueble/98565606/,43195,"Chalet independiente en Aldea del Fresno.     Consta de 206 metros construidos en parcela de 704 metros distribuido en 2 plantas.  La principal con salón independiente con chimenea de leña, 1 baño completo, cocina independiente amueblada, 3 dormitorios y con terraza en la entrada principal a la vivienda.   La planta baja con garaje cerrado para un coche y donde se encuentra la caldera y depósito de gasóil.     Parcela con piscina, aunque fuera de alquiler.     Ubicada en zona tranquila a 5 minutos andando del centro del pueblo.",False,good,False,3.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Aldea del Fresno', 'title': 'Casa independiente'}",False,False,False,False,False,False,MAYORBIS,,,,,,,
98066726,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/4e/d9/999875669.jpg,12,700.0,flat,rent,105.0,True,3,2,CONCHA,Madrid,Aranjuez,es,40.0286737,-3.6013388,False,https://www.idealista.com/inmueble/98066726/,44003,,False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Centro, Aranjuez', 'title': 'Piso en CONCHA'}",False,False,False,False,False,False,,bj,Centro,,False,,,
98321296,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/bb/c2/1008030836.jpg,9,695.0,flat,rent,40.0,False,1,1,barrio Goya,Madrid,Madrid,es,40.4203748,-3.6768541,False,https://www.idealista.com/inmueble/98321296/,2271,"Piso de 35 m2, consta de 1 dormitorio, salón, cocina amueblada y equipada y 1 baño completo.   Se entrega amueblado. Se encuentra muy bien ubicado, cercano a la parada de metro de Príncipe de Vergara L2 y L9, con todos los servicios próximos: parques, supermercados, centro de salud.  NO SE ADMITEN ANIMALES.",False,good,False,17.0,{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso'}",True,False,False,False,False,False,DUQUESESTO,4,Barrio de Salamanca,Goya,True,,,
98673103,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/50/99/1024548084.jpg,13,675.0,flat,rent,40.0,True,1,1,Centro,Madrid,Villanueva del Pardillo,es,40.4911883,-3.9639014,False,https://www.idealista.com/inmueble/98673103/,23556,"Piso de 40m2 distribuidos en salón con cocina americana con doble ventana y mucha luminosidad, dormitorio principal con armarios empotrados y cuarto de baño en suite con bañera. La comunidad cuenta con plaza de garaje incluida en el precio, dispone de piscina comunitaria y zonas verdes. Se entrega pintado y acondicionado  -Disponible a mediados de Septiembre-  ¡NO PIERDAS LA OPORTUNIDAD DE VENIR A VERLO!",False,good,False,17.0,{'typology': 'flat'},"{'subtitle': 'Centro, Villanueva del Pardillo', 'title': 'Piso'}",False,False,False,False,False,False,PA-2255,bj,Centro,,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98470736,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/11/ed/1013352179.jpg,12,650.0,flat,rent,100.0,True,4,1,Bulevar - Plaza Castilla,Guadalajara,Azuqueca de Henares,es,40.5664728,-3.2613253,False,https://www.idealista.com/inmueble/98470736/,40911,"ALQUILER EN AZUQUECA DE HENARES Situado junto a la estación RENFE y con todos los servicios muy cercanos, supermercados, farmacia, centro médico, paradas de autobús. Dispone de 100 m2, 4 habitaciones, 1 baños, cocina independiente con vitro, campana y hono, faltan frigorífico y lavadora, el resto de la vivienda se entrega vacía sin muebles, TERRAZA de aproximadamente 10 m2 con salida desde el salón, calefacción individual de gas natural, tercera planta sin ascensor. No se admiten animales de compañía, no es negociable. Para este y otros inmuebles visite grupobmapuntoes.",False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Bulevar - Plaza Castilla, Azuqueca de Henares', 'title': 'Piso'}",False,False,False,False,False,False,A68,3,Bulevar - Plaza Castilla,,False,,,
98912521,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/71/23/1027517371.jpg,36,500.0,flat,rent,115.0,True,3,2,La Estación,Segovia,El Espinar,es,40.7387257,-4.1888788,False,https://www.idealista.com/inmueble/98912521/,54442,"SE ALQUILA Por inmobiliaria, de tres habitaciones en la estación de El Espinar, tiene tres habitaciones, recibidor, un gran salón con salida a la terraza, cocina con terraza tendedero, un baño y un aseo y distribuidores. Tiene también dos trasteros grandes, piscina y zonas verdes y deportivas con canchas de tenis y club social. La zona es muy bonita, con zonas naturales de gran interés turístico y con mucho valor medioambiental. Es un piso muy amplio, muy tranquilo y luminoso en un edificio de gran calidad de construcción. Para alquilar Se piden garantias de pago, nominas y contratos. Un mes de fianza y un mes de agencia.",False,good,False,4.0,{'typology': 'flat'},"{'subtitle': 'La Estación, El Espinar', 'title': 'Piso'}",False,False,False,False,False,False,,2,La Estación,,False,,,
98567084,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/29/07/1016605571.jpg,30,750.0,studio,rent,45.0,False,0,1,Calle del Mesón de Paredes,Madrid,Madrid,es,40.4074632,-3.7032414,False,https://www.idealista.com/inmueble/98567084/,1027,"La Casa Agency Lavapiés ofrece un estudio en alquiler en la calle de Mesón de Paredes del multicultural barrio de Lavapiés – Embajadores en Madrid centro. Este inmueble, está reformado con un delicado diseño y con una decoración muy cuidada. Y se distribuye en las siguientes estancias: - salón – dormitorio, - cocina americana y - cuarto de baño. Asimismo, este estudio en alquiler en la calle de Mesón de paredes se ubica en una zona muy bien comunicada. Ya que en sus proximidades se encuentran varias estaciones de Metro de Madrid y de Cercanías Renfe, así como varias paradas de autobuses de la EMT Madrid. Además, existen varios aparcamientos en las cercanías, públicos y para residentes. Además, hay que destacar que el barrio de Lavapiés – Embajadores cuenta con una gran variedad de servicios sociales, de salud, educativos, financieros, gastronómicos, culturales y de ocio. Así como comerciales, con 2 mercados municipales, varios supermercados y múltiples comercios locales de proximidad. Se solicita: - DNI o NIE, - contrato de trabajo indefinido con al menos 1 año de antigüedad, - 3 últimas nóminas y - vida laboral actualizada. Y en caso de autónomos: - DNI o NIE, - última declaración de la renta, - 3 últimos pagos del IVA y - 3 últimos pagos del recibo de autónomos. A la firma del contrato se entregará: - mes en curso, - 2 meses de fianza, - y mes de agencia (+ IVA). ¡No lo dudes: contáctanos!",True,good,False,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Estudio en Calle del Mesón de Paredes'}",False,False,False,False,False,False,,bj,Centro,Lavapiés-Embajadores,True,,,
98903802,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/ce/02/1027167158.jpg,20,750.0,flat,rent,99.0,True,3,2,Calle de Stuart,Madrid,Aranjuez,es,40.0328863,-3.6044561,False,https://www.idealista.com/inmueble/98903802/,43492,"Agencia inmobiliaria de Aranjuez zona Aranjuez Tecnocasa HOUSELAND ARANJUEZ SLU Oficina Tecnocasa de ARANJUEZ presenta piso en ALQUILER: Piso sito en calle Stuart, en pleno centro de Aranjuez cerca de todos los servicios, supermercados, parques, ambulatorios, parada de autobús, farmacia.. . La vivienda consta de amplio salón con balcones, cocina completamente amueblada y equipada con acceso a patio de uso privado, 3 amplios dormitorios y dos cuartos de baño completos, uno de ellos con plato de ducha y el otro con bañera. Finca con ascensor. Puede ser suya presentando las 3 ultimas nominas de trabajo, contrato de trabajo y vida laboral. Contacte con nosotros para hacer una visita.",False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Centro, Aranjuez', 'title': 'Piso en Calle de Stuart'}",False,False,False,False,False,False,Stuart,1,Centro,,True,,,
98638353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/99/63/1018858742.jpg,29,680.0,flat,rent,38.0,False,1,1,"Calle de Granada, 31",Madrid,Madrid,es,40.4041953,-3.6774173,True,https://www.idealista.com/inmueble/98638353/,2591,"Se alquila estupenda vivienda de 38 m2 (34 m2 útiles según catastro) interior en finca con ascensor.  Consta de 1 dormitorio, cuarto de baño con plato de ducha, salón comedor y cocina equipada con electrodomésticos.  Puerta blindada, suelos de tarima, armarios, ventanas de aluminio, calefacción individual por emisores térmicos eléctricos y se alquila semi amueblado. Esta vivienda será gestionada integralmente a través de la Agencia Negociadora del Alquiler, empresa líder en la gestión del alquiler de viviendas de la Comunidad de Madrid, que se encargará de intentar solucionar y gestionar a los inquilinos cualquier tipo de incidencia (no imputable a ellos) que pueda surgir durante la duración del arrendamiento. También se encargará de tramitar el depósito de la fianza entregada por los inquilinos en la Agencia Social de la Vivienda de la Comunidad de Madrid. ÚNETE AL TRANQUILER! Gastos de Comunidad incluidos en la renta. En función de la documentación aportada, podrán aumentar las garantías económicas que se soliciten. Los honorarios por la gestión de la Agencia Negociadora del Alquiler son de una mensualidad de renta + el 21% de IVA.",False,good,False,18.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Calle de Granada, 31'}",False,False,False,False,False,False,,1,Retiro,Pacífico,True,,,
97810196,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/da/2f/1004618956.jpg,24,750.0,flat,rent,51.0,True,1,1,Avenida de Logroño,Madrid,Madrid,es,40.4717009,-3.5826642,False,https://www.idealista.com/inmueble/97810196/,11896,"Magnifico apartamento de un dormitorio ideal para una persona o una pareja. Consta de salón comedor con cocina americana, terraza a la calle exterior, un dormitorio con gran armario empotrado, con ventana al exterior, cuarto de baño completo, ascensor, buen portal. Muy bien comunicado dando a la Av. de Logroño. Plaza de garaje en el mismo edificio incluida en el precio A 300m de la estación de metro Barajas, próximo al Aeropuerto. Próximo al centro de salud y supermercados Dia, Ahorramas y Mercadona. Fianza: 800€ Garantía alquiler 800€ Se exige demostrar solvencia suficiente, contrato laboral y documentación en regla Honorarios Agencia: una mensualidad mas IVA a cargo del inquilino. Se alquila por periodos anuales, tiempo inferior consultar cambia el precio. Disponible.",False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Timón, Madrid', 'title': 'Piso en Avenida de Logroño'}",False,False,False,False,False,False,,1,Barajas,Timón,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
98650417,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/c2/54/1019288494.jpg,12,750.0,penthouse,rent,60.0,True,1,1,barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,es,40.5431591,-3.892687,False,https://www.idealista.com/inmueble/98650417/,21316,"¡ESPECTACULAR Y LUMINOSO ÁTICO EN LAS MATAS! Disponemos en exclusiva de este precioso ático completamente exterior y en un estado de conservación excelente. Esta vivienda con matices de agradable diseño moderno, de 50m2 se encuentra en una zona muy bien comunicada y tranquila de Las Matas.  Esta preciosa vivienda de paredes gotelé de color blanco y carpintería interior de madera en blanco lacado, nos ofrece según entramos por la puerta principal, un espacioso y bien cuidado Hall recibidor con suelo laminado. A mano izquierda, un cuarto de baño en materiales de primera calidad con luz propia a través de una ventanita al lado del módulo lavamanos con espejo integrado y bañera. A la derecha, una espaciosa cocina completamente reformada con vitrocerámica, y con salida por una puerta propia a un tendedero cubierto con ventanal exterior, lo que aporta mucha luminosidad a la estancia a lo largo del trascurso de las horas del día. Continuamos caminando por el Hall recibidor. A mano izquierda, nos sorprende el ático con una acogedora y amplia habitación exterior muy luminosa, con cama de matrimonio y dos módulos de armario empotrado (uno a cada lado de la habitación), lo que garantiza maximizar las posibilidades de cara al almacenamiento dentro de la propiedad. Por otro lado, y a la derecha, nos encontramos con un salón de amueblado elegante, y un ventanal de dimensiones grandes que garantiza la misma luminosidad que las otras estancias de la casa.",False,good,False,13.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Las Matas- Peñascales, Las Rozas de Madrid', 'title': 'Ático'}",False,False,False,False,False,False,RP1442022103450,2,Las Matas- Peñascales,Las Matas- Peñascales,False,,,
98828893,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/89/e3/1025140405.jpg,13,750.0,studio,rent,25.0,False,0,1,Calle de Augusto Figueroa,Madrid,Madrid,es,40.4209816,-3.7004074,False,https://www.idealista.com/inmueble/98828893/,533,"REF 7669. Estupendo estudio interior de 25m2 reforma integral a estrenar, un baño con ducha, cocina amueblada y equipada, calefacción eléctrica individual, aire acondicionado, suelo de tarima. SEMI AMUEBLADO. Finca con ascensor. Gastos de comunidad incluidos en la renta. Perfecta ubicación con todos los servicios, Metro Chueca L5. Nuestras condiciones son: 1 mes de fianza, 1 mes de depósito de garantías, 1 mes de honorarios y el mes corriente. Tanto la fianza como las garantías se devuelven a la finalización del contrato. Pedimos contrato de trabajo y nóminas PRE.",False,good,False,30.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Estudio en Calle de Augusto Figueroa'}",False,False,False,False,False,False,7669,4,Centro,Chueca-Justicia,True,,,
98608713,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/fd/01/1017929124.jpg,7,750.0,flat,rent,40.0,False,1,1,Calle del General Lacy,Madrid,Madrid,es,40.4006091,-3.6929668,False,https://www.idealista.com/inmueble/98608713/,1989,"Piso totalmente reformado a estrenar ubicado al lado de Atocha Renfe.  Se distribuye en hall de entrada, salón, cocina con electrodomésticos, dormitorio independiente y baño.  Se entrega amueblado tal y como se ve en las fotos. Se encuentra ubicado en una zona privilegiada dotada de todos los servicios, al lado de Atocha Renfe con metro y Cercanías, autobuses, supermercados, zonas de ocio y restauración y una gran oferta cultural. Se requiere solvencia económica con contrato de trabajo indefinido y nóminas.",False,good,False,19.0,{'typology': 'flat'},"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Piso en Calle del General Lacy'}",False,False,False,False,False,False,General Lacy,1,Arganzuela,Palos de Moguer,False,,,
98765356,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/7e/38/1023011501.jpg,15,750.0,flat,rent,90.0,True,2,1,Calle Doctor Asuero,Guadalajara,Guadalajara,es,40.6233964,-3.1579445,False,https://www.idealista.com/inmueble/98765356/,51503,"Extraordinario piso en alquiler. Está completamente reformado, con dos dormitorios, un baño con ducha, cocina amplia totalmente amueblada y equipada con todos los electrodomésticos. Tiene un patio muy espacioso. No lo dudes llamanos y ven a verlo.",False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'San Roque-Concordia-Adoratrices, Guadalajara', 'title': 'Piso en Calle Doctor Asuero'}",False,False,False,False,False,False,A - 4314,1,San Roque-Concordia-Adoratrices,,False,,,
97899558,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/39/1e/1016040785.jpg,11,750.0,flat,rent,95.0,True,3,2,"julian sanz del rio, 2",Toledo,Illescas,es,40.1274761,-3.8487022,True,https://www.idealista.com/inmueble/97899558/,34444,"Disponible inmediata. Amplia vivienda en el centro de Illescas rodeada de todos los servicios. Piso recien pintado y la cocina nueva con horno, vitroceramica y campana estractora de humos. REQUISITOS; - 3 ultimas nominas - contrato de trabajo - mes de fianza  - mes en curso - mes de agencia.",False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Parque - Ctra de Ugena, Illescas', 'title': 'Piso en julian sanz del rio, 2'}",False,False,False,False,False,False,,2,Parque - Ctra de Ugena,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
97685174,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/e3/23/986977853.jpg,13,650.0,flat,rent,62.0,True,2,1,Calle de Navalmoral de la Mata,Madrid,Madrid,es,40.3751,-3.77802,False,https://www.idealista.com/inmueble/97685174/,7841,"SIN COMISIÓN DE AGENCIA INMUEBLE SIN AMUEBLAR. SIN NEVERA, SIN LAVADORA Y SIN MICROONDAS.  Piso en Madrid, idóneo para parejas. El inmueble consta de 62 m² construidos distribuidos en 2 habitaciones, salón-comedor, cocina además de 1 baño completo. La vivienda tiene mucha luz natural y suelos de parquet. El inmueble se encuentra en la 1a planta del edificio, sin ascensor. En sus alrededores encontramos el Colegio Público Manuel Bartolomé Cossio, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de tren Las Águilas. A 20 minutos a pie encontramos oficinas de correos y la estación de metro Empalme. El inmueble está situado a 18 minutos en coche del centro de Madrid. Con fácil acceso a M-40. REQUISITOS: 1 MES DE FIANZA + 2 MESES DE GARANTÍA + MES CORRIENTE.  -Solvencia económica mínima de 2.160€.  -1 contrato laboral indefinido mínimo -Presentación póliza de seguro hogar (responsabilidad civil y contenido).  -Se admiten mascotas.",False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Águilas, Madrid', 'title': 'Piso en Calle de Navalmoral de la Mata'}",True,False,False,False,False,False,FHOG-1401,1,Latina,Águilas,False,,,
